User Id,Investment Id,Investment Status,Investment Round,Industry,Amount Invested
,45741,withdrawn,1239,Productos de Consumo,"$12,000.00"
"1,267",40973,completed,1197,Productos de Consumo,"$5,000.00"
"1,268",40521,withdrawn,1171,Infraestructura,"$5,000.00"
,41191,completed,1197,Productos de Consumo,"$25,000.00"
"1,269",42014,completed,1197,Productos de Consumo,"$8,000.00"
,42360,withdrawn,1164,Servicios especializados,"$5,000.00"
,43156,completed,1212,Bienes raíces,"$5,000.00"
,46326,completed,1239,Productos de Consumo,"$9,600.00"
"1,270",41093,completed,1197,Productos de Consumo,"$41,000.00"
,42143,completed,1164,Servicios especializados,"$30,000.00"
,43242,canceled_by_failed_round,1206,Tecnología y comunicación,"$20,000.00"
,44379,withdrawn_by_choice,1238,Tecnología y comunicación,"$25,000.00"
,44738,completed,1238,Tecnología y comunicación,"$28,750.00"
,45760,completed,1239,Productos de Consumo,"$30,000.00"
"1,271",42557,completed,1164,Servicios especializados,"$8,000.00"
,42889,completed,1212,Bienes raíces,"$12,000.00"
,45444,completed,1201,Bienes raíces,"$12,000.00"
"1,272",40754,completed,1171,Infraestructura,"$5,000.00"
"1,273",41622,completed,1197,Productos de Consumo,"$12,000.00"
,45289,completed,1201,Bienes raíces,"$12,000.00"
"1,274",41076,completed,1197,Productos de Consumo,"$8,000.00"
"1,275",44205,canceled_by_expiration,1226,Bienes raíces,"$15,000.00"
"1,276",43688,canceled_by_failed_round,1206,Tecnología y comunicación,"$18,000.00"
"1,277",41338,completed,1197,Productos de Consumo,"$20,000.00"
,46188,completed,1201,Bienes raíces,"$16,800.00"
"1,278",44673,completed,1238,Tecnología y comunicación,"$5,000.00"
"1,279",41182,completed,1197,Productos de Consumo,"$12,000.00"
,46007,withdrawn,1239,Productos de Consumo,"$20,000.00"
"1,280",42466,completed,1164,Servicios especializados,"$18,000.00"
"1,281",41368,completed,1197,Productos de Consumo,"$50,000.00"
"1,282",41874,canceled_by_expiration,1197,Productos de Consumo,"$8,000.00"
,42907,completed,1164,Servicios especializados,"$5,000.00"
"1,283",42568,withdrawn,1164,Servicios especializados,"$60,000.00"
"1,284",42342,completed,1197,Productos de Consumo,"$12,000.00"
,42600,completed,1164,Servicios especializados,"$18,000.00"
"1,285",41430,completed,1197,Productos de Consumo,"$20,000.00"
,44036,canceled_by_failed_round,1206,Tecnología y comunicación,"$20,000.00"
"1,286",42386,completed,1197,Productos de Consumo,"$30,000.00"
"1,287",40756,completed,1171,Infraestructura,"$20,000.00"
,41846,completed,1197,Productos de Consumo,"$30,000.00"
,42511,completed,1164,Servicios especializados,"$25,000.00"
,43988,canceled_by_failed_round,1206,Tecnología y comunicación,"$30,000.00"
"1,288",42003,completed,1197,Productos de Consumo,"$8,000.00"
,42327,completed,1164,Servicios especializados,"$8,000.00"
,43159,canceled_by_failed_round,1206,Tecnología y comunicación,"$13,000.00"
"1,289",43661,completed,1212,Bienes raíces,"$5,000.00"
"1,290",43916,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,44941,withdrawn_by_choice,1238,Tecnología y comunicación,"$12,000.00"
,45017,completed,1238,Tecnología y comunicación,"$12,000.00"
"1,291",43848,canceled_by_failed_round,1206,Tecnología y comunicación,"$16,000.00"
"1,292",40608,withdrawn,1171,Infraestructura,"$18,000.00"
,41452,withdrawn,1197,Productos de Consumo,"$20,000.00"
,43092,canceled_by_expiration,1164,Servicios especializados,"$50,000.00"
,43476,canceled_by_expiration,1164,Servicios especializados,"$22,000.00"
,43846,canceled_by_failed_round,1206,Tecnología y comunicación,"$50,000.00"
,44876,withdrawn,1238,Tecnología y comunicación,"$100,000.00"
,45437,withdrawn,1201,Bienes raíces,"$51,300.00"
"1,293",44124,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"1,294",43736,completed,1212,Bienes raíces,"$5,000.00"
,43792,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,44536,withdrawn,1238,Tecnología y comunicación,"$8,000.00"
"1,295",40622,completed,1171,Infraestructura,"$8,000.00"
,40949,completed,1197,Productos de Consumo,"$12,000.00"
,42180,withdrawn,1164,Servicios especializados,"$12,000.00"
,42675,completed,1164,Servicios especializados,"$8,000.00"
,43384,withdrawn_by_choice,1206,Tecnología y comunicación,"$12,000.00"
,45007,canceled,1201,Bienes raíces,"$8,000.00"
,45192,completed,1201,Bienes raíces,"$9,200.00"
,45641,completed,1239,Productos de Consumo,"$13,200.00"
"1,296",41314,completed,1197,Productos de Consumo,"$5,000.00"
,45815,completed,1239,Productos de Consumo,"$8,000.00"
"1,297",41357,completed,1197,Productos de Consumo,"$5,000.00"
,42832,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
"1,298",43741,completed,1212,Bienes raíces,"$5,000.00"
"1,299",45343,completed,1201,Bienes raíces,"$20,000.00"
,45919,withdrawn,1239,Productos de Consumo,"$20,000.00"
,46536,completed,1239,Productos de Consumo,"$20,000.00"
"1,300",41291,withdrawn_by_choice,1197,Productos de Consumo,"$10,000.00"
,41294,completed,1197,Productos de Consumo,"$5,000.00"
,42275,completed,1164,Servicios especializados,"$5,000.00"
,42975,completed,1212,Bienes raíces,"$5,000.00"
,43671,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"1,301",41578,withdrawn,1197,Productos de Consumo,"$5,000.00"
"1,302",41863,completed,1197,Productos de Consumo,"$12,000.00"
,43113,completed,1164,Servicios especializados,"$5,000.00"
"1,303",40815,completed,1197,Productos de Consumo,"$12,000.00"
,42105,completed,1164,Servicios especializados,"$8,000.00"
,43599,withdrawn_by_choice,1212,Bienes raíces,"$8,000.00"
,44093,completed,1226,Bienes raíces,"$5,000.00"
,44789,completed,1238,Tecnología y comunicación,"$8,000.00"
,45104,completed,1201,Bienes raíces,"$9,200.00"
,45541,withdrawn_by_choice,1239,Productos de Consumo,"$5,000.00"
,45687,completed,1239,Productos de Consumo,"$8,000.00"
"1,304",44606,completed,1238,Tecnología y comunicación,"$5,000.00"
"1,305",40594,completed,1171,Infraestructura,"$5,000.00"
,41033,withdrawn,1197,Productos de Consumo,"$5,000.00"
"1,306",42335,completed,1197,Productos de Consumo,"$5,000.00"
"1,307",41203,completed,1197,Productos de Consumo,"$5,000.00"
,45796,completed,1239,Productos de Consumo,"$5,000.00"
"1,308",43840,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44590,completed,1238,Tecnología y comunicación,"$5,000.00"
"1,309",46166,completed,1239,Productos de Consumo,"$8,000.00"
"1,310",41938,completed,1164,Servicios especializados,"$5,000.00"
"1,311",40838,completed,1197,Productos de Consumo,"$5,500.00"
,46357,completed,1239,Productos de Consumo,"$6,000.00"
"1,312",45842,completed,1239,Productos de Consumo,"$5,000.00"
"1,313",40762,withdrawn_by_choice,1197,Productos de Consumo,"$5,000.00"
,41465,completed,1197,Productos de Consumo,"$5,500.00"
"1,314",44475,completed,1238,Tecnología y comunicación,"$50,000.00"
"1,315",41110,completed,1197,Productos de Consumo,"$12,000.00"
,41986,completed,1164,Servicios especializados,"$14,000.00"
,43163,completed,1212,Bienes raíces,"$8,000.00"
,44023,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,500.00"
,44402,completed,1238,Tecnología y comunicación,"$8,000.00"
,45227,completed,1201,Bienes raíces,"$20,000.00"
,45626,completed,1239,Productos de Consumo,"$20,000.00"
"1,316",41433,completed,1197,Productos de Consumo,"$5,000.00"
,43583,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44364,withdrawn,1238,Tecnología y comunicación,"$5,000.00"
,45222,withdrawn,1201,Bienes raíces,"$5,000.00"
,46136,withdrawn,1239,Productos de Consumo,"$5,000.00"
"1,317",46615,withdrawn,1239,Productos de Consumo,"$20,000.00"
,46639,completed,1239,Productos de Consumo,"$20,000.00"
"1,318",41965,withdrawn_by_choice,1197,Productos de Consumo,"$8,000.00"
,46289,completed,1239,Productos de Consumo,"$8,000.00"
"1,319",42199,completed,1197,Productos de Consumo,"$5,000.00"
,42200,completed,1164,Servicios especializados,"$12,000.00"
,43642,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
"1,320",40883,completed,1197,Productos de Consumo,"$8,000.00"
,42244,completed,1164,Servicios especializados,"$5,000.00"
,43235,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,45094,completed,1201,Bienes raíces,"$13,800.00"
,45625,completed,1239,Productos de Consumo,"$13,200.00"
"1,321",40491,completed,1171,Infraestructura,"$12,000.00"
"1,322",45378,completed,1201,Bienes raíces,"$8,000.00"
"1,323",43614,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
"1,324",42130,completed,1164,Servicios especializados,"$5,000.00"
"1,325",40877,completed,1197,Productos de Consumo,"$8,000.00"
,41973,completed,1164,Servicios especializados,"$8,000.00"
,46151,completed,1239,Productos de Consumo,"$5,500.00"
"1,326",40980,completed,1197,Productos de Consumo,"$5,000.00"
,41905,completed,1164,Servicios especializados,"$5,000.00"
,44476,completed,1238,Tecnología y comunicación,"$5,000.00"
,46145,completed,1239,Productos de Consumo,"$5,000.00"
"1,327",41181,completed,1197,Productos de Consumo,"$12,000.00"
,46184,completed,1239,Productos de Consumo,"$5,000.00"
"1,328",40800,completed,1197,Productos de Consumo,"$220,000.00"
"1,329",41527,completed,1197,Productos de Consumo,"$29,000.00"
,42124,withdrawn_by_choice,1164,Servicios especializados,"$12,000.00"
,44506,completed,1238,Tecnología y comunicación,"$34,000.00"
"1,330",45974,completed,1239,Productos de Consumo,"$8,000.00"
"1,331",41510,withdrawn,1197,Productos de Consumo,"$5,000.00"
,46003,completed,1239,Productos de Consumo,"$8,000.00"
"1,332",40639,completed,1171,Infraestructura,"$5,000.00"
,41822,canceled_by_expiration,1197,Productos de Consumo,"$5,000.00"
,42328,canceled_by_expiration,1197,Productos de Consumo,"$5,000.00"
"1,333",41184,completed,1197,Productos de Consumo,"$8,000.00"
,45996,completed,1239,Productos de Consumo,"$8,000.00"
"1,334",41387,completed,1197,Productos de Consumo,"$5,000.00"
"1,335",42163,completed,1164,Servicios especializados,"$5,000.00"
,43253,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44662,completed,1238,Tecnología y comunicación,"$5,000.00"
,45174,completed,1201,Bienes raíces,"$5,000.00"
,46335,completed,1239,Productos de Consumo,"$6,000.00"
"1,336",41636,completed,1197,Productos de Consumo,"$5,000.00"
"1,337",40745,completed,1171,Infraestructura,"$5,000.00"
,41434,withdrawn_by_choice,1197,Productos de Consumo,"$20,000.00"
,41437,completed,1197,Productos de Consumo,"$55,800.00"
,42057,completed,1164,Servicios especializados,"$32,000.00"
,45638,withdrawn_by_choice,1239,Productos de Consumo,"$23,500.00"
,45674,completed,1239,Productos de Consumo,"$25,850.00"
"1,338",42339,withdrawn,1164,Servicios especializados,"$5,000.00"
,42763,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
,43710,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"1,339",41722,completed,1197,Productos de Consumo,"$12,000.00"
,42209,completed,1164,Servicios especializados,"$20,000.00"
,45698,completed,1239,Productos de Consumo,"$20,000.00"
"1,340",42417,canceled_by_expiration,1197,Productos de Consumo,"$5,000.00"
"1,341",44679,completed,1238,Tecnología y comunicación,"$8,000.00"
"1,342",43027,canceled_by_expiration,1164,Servicios especializados,"$12,000.00"
"1,343",44429,completed,1238,Tecnología y comunicación,"$12,000.00"
"1,344",40836,completed,1197,Productos de Consumo,"$10,000.00"
,42728,completed,1212,Bienes raíces,"$15,000.00"
,43850,canceled_by_failed_round,1206,Tecnología y comunicación,"$19,000.00"
,44456,completed,1238,Tecnología y comunicación,"$20,000.00"
,45285,completed,1201,Bienes raíces,"$5,000.00"
,45752,completed,1239,Productos de Consumo,"$10,000.00"
"1,345",40514,completed,1171,Infraestructura,"$5,000.00"
,41115,completed,1197,Productos de Consumo,"$30,000.00"
,43030,completed,1212,Bienes raíces,"$12,000.00"
,45977,completed,1239,Productos de Consumo,"$30,000.00"
"1,346",40552,withdrawn,1171,Infraestructura,"$5,000.00"
,40878,completed,1197,Productos de Consumo,"$5,000.00"
,42177,completed,1164,Servicios especializados,"$5,000.00"
,43197,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"1,347",41475,completed,1197,Productos de Consumo,"$5,000.00"
"1,348",44854,withdrawn,1238,Tecnología y comunicación,"$5,000.00"
"1,349",45376,completed,1201,Bienes raíces,"$8,000.00"
,45860,completed,1239,Productos de Consumo,"$13,000.00"
"1,350",40998,withdrawn,1197,Productos de Consumo,"$12,000.00"
,42824,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
,42864,completed,1164,Servicios especializados,"$10,000.00"
,43232,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,44397,withdrawn_by_choice,1238,Tecnología y comunicación,"$8,000.00"
,44752,completed,1238,Tecnología y comunicación,"$8,500.00"
,45097,completed,1201,Bienes raíces,"$9,200.00"
,45960,completed,1239,Productos de Consumo,"$8,000.00"
"1,351",42157,completed,1197,Productos de Consumo,"$5,000.00"
,42584,completed,1164,Servicios especializados,"$5,000.00"
,42943,completed,1212,Bienes raíces,"$5,000.00"
,43252,canceled_by_failed_round,1206,Tecnología y comunicación,"$18,000.00"
,44963,completed,1238,Tecnología y comunicación,"$5,000.00"
,45171,completed,1201,Bienes raíces,"$11,750.00"
,45733,completed,1239,Productos de Consumo,"$10,500.00"
"1,352",43715,withdrawn,1212,Bienes raíces,"$8,000.00"
,43970,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,44556,completed,1238,Tecnología y comunicación,"$12,000.00"
"1,353",42350,completed,1197,Productos de Consumo,"$8,000.00"
,42351,withdrawn,1164,Servicios especializados,"$8,000.00"
"1,354",46244,completed,1201,Bienes raíces,"$21,000.00"
"1,355",40881,completed,1197,Productos de Consumo,"$20,000.00"
,45582,withdrawn,1239,Productos de Consumo,"$20,000.00"
"1,356",46427,completed,1201,Bienes raíces,"$9,600.00"
"1,357",40701,completed,1171,Infraestructura,"$5,000.00"
,40769,completed,1197,Productos de Consumo,"$12,000.00"
"1,358",41451,completed,1197,Productos de Consumo,"$28,000.00"
,43346,completed,1212,Bienes raíces,"$12,000.00"
,43834,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
"1,359",43347,completed,1164,Servicios especializados,"$12,000.00"
,46649,withdrawn_by_choice,1239,Productos de Consumo,"$20,000.00"
"1,360",44032,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44216,canceled_by_expiration,1226,Bienes raíces,"$5,000.00"
,45223,withdrawn,1201,Bienes raíces,"$5,000.00"
,46273,withdrawn,1239,Productos de Consumo,"$5,000.00"
"1,361",46084,completed,1239,Productos de Consumo,"$30,000.00"
"1,362",45394,withdrawn_by_choice,1201,Bienes raíces,"$12,000.00"
,45512,withdrawn_by_choice,1201,Bienes raíces,"$12,000.00"
"1,363",42811,completed,1164,Servicios especializados,"$12,000.00"
"1,364",41601,withdrawn,1197,Productos de Consumo,"$8,000.00"
,41704,completed,1197,Productos de Consumo,"$8,000.00"
,42365,completed,1164,Servicios especializados,"$8,000.00"
,45607,completed,1239,Productos de Consumo,"$22,000.00"
"1,365",41392,completed,1197,Productos de Consumo,"$24,000.00"
"1,366",40893,completed,1197,Productos de Consumo,"$5,000.00"
,45593,completed,1239,Productos de Consumo,"$5,500.00"
"1,367",43403,canceled_by_expiration,1164,Servicios especializados,"$22,000.00"
,45022,completed,1238,Tecnología y comunicación,"$12,000.00"
"1,368",41113,completed,1197,Productos de Consumo,"$20,000.00"
,42871,completed,1212,Bienes raíces,"$30,000.00"
"1,369",44191,withdrawn_by_choice,1206,Tecnología y comunicación,"$5,000.00"
"1,370",42778,completed,1212,Bienes raíces,"$100,000.00"
"1,371",40628,completed,1171,Infraestructura,"$5,000.00"
,41292,completed,1197,Productos de Consumo,"$5,000.00"
,46040,completed,1239,Productos de Consumo,"$8,000.00"
,46553,completed,1201,Bienes raíces,"$8,000.00"
"1,372",40642,completed,1171,Infraestructura,"$16,000.00"
,41506,completed,1197,Productos de Consumo,"$20,000.00"
,42034,withdrawn_by_choice,1164,Servicios especializados,"$40,000.00"
"1,373",45839,completed,1239,Productos de Consumo,"$12,000.00"
"1,374",40943,completed,1197,Productos de Consumo,"$5,000.00"
"1,375",42518,withdrawn,1164,Servicios especializados,"$12,000.00"
,46112,withdrawn,1239,Productos de Consumo,"$12,000.00"
"1,376",40873,withdrawn_by_choice,1197,Productos de Consumo,"$5,000.00"
"1,377",41144,completed,1197,Productos de Consumo,"$50,000.00"
,42467,completed,1164,Servicios especializados,"$25,000.00"
,45729,completed,1239,Productos de Consumo,"$350,000.00"
,46411,canceled_by_expiration,1201,Bienes raíces,"$30,000.00"
"1,378",40646,completed,1171,Infraestructura,"$20,000.00"
,41032,completed,1197,Productos de Consumo,"$35,000.00"
,42554,withdrawn_by_choice,1164,Servicios especializados,"$5,000.00"
,44977,completed,1238,Tecnología y comunicación,"$8,000.00"
,45899,completed,1239,Productos de Consumo,"$50,000.00"
"1,379",42398,completed,1197,Productos de Consumo,"$5,000.00"
"1,380",40752,canceled_by_expiration,1171,Infraestructura,"$5,000.00"
"1,381",45819,completed,1239,Productos de Consumo,"$20,000.00"
"1,382",42899,withdrawn_by_choice,1212,Bienes raíces,"$12,000.00"
,42900,completed,1164,Servicios especializados,"$12,000.00"
